Clients;Entries;Rd;Wr;Sec;Client1;Client2;Client3;Client4;Client5;Client6;Client7;Client8;Client9;Client10;Client11;Client12;Client13;Client14;Client15;Client16;Client17;Client18;Client19;Client20;Client21;Client22;Client23;Client24;Client25;Client26;Client27;Client28;Client29;Client30;Client31;Client32;Client33;Client34;Client35;Client36;Client37;Client38;Client39;Client40;Client41;Client42;Client43;Client44;Client45;Client46;Client47;Client48;Client49;Client50
1;50;1;1;5;=1445095/1445095;
2;50;1;1;5;=534227/536091;=532834/534723;
3;50;1;1;5;=317683/319507;=317522/319379;=316831/318705;
4;50;1;1;5;=289111/292016;=288501/291297;=289255/292115;=289353/292234;
5;50;1;1;5;=237127/240253;=236901/240068;=237652/240702;=237268/240330;=237212/240339;
6;50;1;1;5;=223949/227469;=223348/227027;=223318/226831;=223427/226985;=223378/226959;=223697/227187;
7;50;1;1;5;=198410/202174;=198544/202367;=198764/202547;=198747/202465;=198657/202418;=198427/202205;=198888/202679;
8;50;1;1;5;=177533/181461;=177585/181605;=177706/181616;=177654/181585;=177418/181373;=177893/181795;=178244/182076;=178031/181929;
9;50;1;1;5;=149722/154275;=149462/154129;=149457/154087;=149693/154455;=149683/154252;=149517/154289;=149505/154273;=149745/154530;=149569/154281;
10;50;1;1;5;=136403/141070;=136355/141091;=136298/141062;=136367/141141;=136570/141220;=136516/141243;=136391/141086;=136767/141400;=136512/141141;=136251/140982;
11;50;1;1;5;=120401/125384;=120746/125737;=120332/125283;=120823/125768;=120479/125495;=120612/125510;=120398/125341;=120488/125434;=120386/125310;=120715/125589;=120675/125596;
12;50;1;1;5;=108644/113695;=108205/113480;=108073/113171;=108197/113424;=108207/113383;=108330/113525;=108191/113300;=108435/113511;=108134/113373;=107991/113229;=108547/113835;=108280/113400;
13;50;1;1;5;=99013/104155;=98941/104233;=99011/104383;=99292/104580;=99243/104366;=98776/104208;=99371/104603;=98790/104071;=98877/104158;=99395/104605;=99156/104468;=99035/104223;=98950/104291;
14;50;1;1;5;=90814/96139;=90734/96032;=90915/96205;=90758/95981;=90936/96232;=90875/96061;=90877/96062;=90793/96037;=90921/96185;=91009/96218;=90982/96216;=90957/96212;=90796/96021;=91117/96298;
15;50;1;1;5;=84778/89973;=84918/90075;=84729/89991;=84577/89914;=84647/89925;=84608/89897;=84600/89974;=84595/89919;=84901/90059;=84886/90080;=84617/90015;=84831/89961;=84555/89930;=84596/89810;=84763/90083;
16;50;1;1;5;=76754/82029;=77127/82226;=77030/82246;=76937/82131;=76689/81897;=76968/82085;=76998/82185;=76846/82113;=76977/82083;=76790/82049;=76938/82118;=76907/82077;=76913/82071;=77116/82238;=76946/82148;=76658/81963;
17;50;1;1;5;=69070/74100;=69057/74152;=69115/74124;=69109/74089;=69157/74108;=68958/74066;=68989/74047;=69322/74336;=69158/74228;=69447/74417;=69308/74392;=68871/74032;=69085/74109;=69237/74294;=69193/74130;=68983/74112;=69112/74169;
18;50;1;1;5;=64053/69081;=63950/68976;=64488/69385;=64221/69102;=64219/69187;=64198/69191;=64313/69288;=64115/69141;=63923/68987;=64198/69200;=64247/69157;=64286/69214;=64300/69240;=64036/68994;=64319/69326;=64348/69289;=64291/69166;=64034/69017;
19;50;1;1;5;=61419/66335;=61327/66297;=61649/66657;=61297/66270;=61496/66527;=61359/66441;=61426/66517;=61344/66254;=61246/66230;=61329/66375;=61345/66400;=61635/66627;=61453/66460;=61175/66284;=61442/66482;=61414/66414;=61318/66378;=61442/66422;=61321/66298;
20;50;1;1;5;=57535/62451;=57429/62287;=57615/62600;=57524/62305;=57411/62362;=57664/62553;=57342/62205;=57500/62452;=57363/62324;=57261/62289;=57377/62387;=57407/62424;=57534/62449;=57580/62528;=57572/62502;=57495/62379;=57701/62669;=57299/62258;=57508/62463;=57487/62391;
21;50;1;1;5;=56344/61381;=56289/61291;=56499/61489;=56536/61477;=56310/61406;=56186/61196;=56488/61500;=56410/61324;=56188/61229;=56128/61147;=56201/61280;=56431/61416;=56248/61406;=56221/61302;=56411/61383;=56490/61567;=56237/61297;=56317/61459;=56134/61213;=56108/61225;=56205/61292;
22;50;1;1;5;=50822/55558;=50419/55196;=50475/55263;=50641/55345;=50500/55396;=50770/55407;=50668/55398;=50530/55273;=50418/55193;=50552/55342;=50560/55354;=50546/55258;=50375/55359;=50643/55390;=50504/55334;=50618/55375;=50628/55433;=50462/55214;=50481/55236;=50788/55283;=50672/55352;=50563/55379;
23;50;1;1;5;=48047/52665;=48352/53013;=47945/52687;=48159/52737;=48192/52789;=47992/52774;=48260/52859;=48021/52729;=48144/52826;=48158/52772;=48096/52758;=48108/52778;=47945/52621;=48240/52840;=47908/52631;=47997/52673;=48044/52766;=47888/52590;=48195/52879;=48145/52812;=47989/52613;=48041/52702;=48160/52829;
24;50;1;1;5;=45270/50021;=45570/50068;=45334/49938;=45343/49950;=45333/49934;=45379/49903;=45542/50009;=45412/50010;=45469/49976;=45441/49967;=45474/50074;=45259/49849;=45340/49930;=45336/49853;=45315/49896;=45460/50060;=45441/50026;=45217/49810;=45630/50135;=45558/50082;=45577/50161;=45414/50056;=45339/49953;=45382/50060;
25;50;1;1;5;=43678/48102;=43442/48022;=43709/48111;=43591/48099;=43419/47935;=43566/48056;=43545/48075;=43660/48114;=43448/47879;=43470/47997;=43399/47942;=43567/47987;=43380/47863;=43578/48066;=43658/48133;=43518/47935;=43404/48009;=43466/48011;=43412/47893;=43565/48089;=43480/47943;=43701/48185;=43606/48054;=43648/48137;=43723/48220;
26;50;1;1;5;=42460/46954;=42434/46933;=42484/46965;=42315/46912;=42378/47004;=42247/47000;=42525/47109;=42363/46933;=42482/47102;=42524/47063;=42427/46887;=42317/46855;=42325/46942;=42333/46932;=42539/47037;=42308/46956;=42470/47069;=42450/46999;=42269/46941;=42430/46999;=42267/46917;=42272/46855;=42554/47107;=42275/46835;=42460/47039;=42454/47128;
27;50;1;1;5;=39742/44065;=39596/43843;=39557/43872;=39399/43820;=39676/44083;=39481/43827;=39580/43911;=39570/43981;=39769/44035;=39551/43899;=39674/44005;=39625/43930;=39480/43784;=39658/43957;=39484/43833;=39433/43904;=39578/43926;=39674/43944;=39656/44024;=39618/43908;=39579/43927;=39648/44043;=39649/43967;=39562/43877;=39458/43860;=39702/44024;=39578/43990;
28;50;1;1;5;=38698/42954;=38550/42874;=38492/42912;=38519/42892;=38710/42984;=38430/42850;=38730/43134;=38650/42966;=38850/43084;=38662/43013;=38494/42940;=38252/42780;=38493/42965;=38607/42996;=38486/42842;=38562/42870;=38568/42900;=38554/42950;=38820/43054;=38737/43083;=38590/42900;=38753/43002;=38616/42980;=38664/43030;=38667/43072;=38569/42877;=38656/43013;=38653/43045;
29;50;1;1;5;=37861/42367;=38042/42490;=37997/42403;=37988/42404;=37764/42303;=37995/42420;=37802/42352;=38106/42510;=37730/42249;=37951/42491;=37744/42333;=38036/42567;=38104/42500;=37892/42498;=37702/42172;=37951/42428;=37827/42318;=37953/42388;=37954/42374;=38070/42482;=38039/42477;=37839/42299;=37958/42362;=37873/42384;=38063/42432;=37809/42460;=37927/42374;=37944/42412;=37992/42423;
30;50;1;1;5;=35555/39804;=35604/39895;=35799/39975;=35481/39699;=35421/39765;=35680/39875;=35589/39831;=35648/39908;=35419/39712;=35889/39973;=35688/39932;=35731/39924;=35498/39688;=35650/39819;=35652/39924;=35606/39811;=35490/39738;=35685/39912;=35506/39679;=35574/39850;=35530/39687;=35498/39766;=35528/39759;=35487/39741;=35514/39784;=35581/39924;=35727/39917;=35702/39948;=35575/39841;=35576/39856;
31;50;1;1;5;=34860/39078;=34705/38922;=34708/38942;=34745/39008;=34750/39102;=34729/38936;=34761/39014;=34740/39034;=34706/39005;=34720/39042;=34756/38971;=34715/38954;=34766/39022;=34584/38953;=34896/39153;=34729/39007;=34637/38906;=34682/38997;=34671/39026;=34690/39054;=34811/38928;=34722/38940;=34593/38881;=34843/39088;=34651/38970;=34726/39019;=34534/38857;=34602/38892;=34648/38927;=34714/39017;=34574/38973;
32;50;1;1;5;=33787/38080;=33767/38065;=33939/38050;=33723/37883;=33802/38024;=33729/38055;=33590/37872;=33947/38151;=33724/37962;=33507/37820;=33534/37870;=33685/38038;=33830/38147;=33948/38123;=33858/38063;=33650/37981;=33682/38021;=33833/38025;=33854/38063;=33591/37945;=33753/38023;=33684/38094;=33709/38001;=33901/38119;=33661/38015;=33613/37959;=33753/38010;=33863/38117;=33752/37981;=33703/38048;=33707/38002;=33785/37999;
33;50;1;1;5;=32640/37067;=32723/37157;=32985/37198;=32917/37154;=32901/37075;=33142/37331;=32766/37011;=32953/37202;=32824/37109;=32801/37093;=32907/37180;=33024/37209;=32955/37100;=33058/37179;=32990/37178;=32804/37101;=32928/37216;=32912/37166;=32866/37078;=33016/37225;=32941/37181;=32898/37180;=33100/37312;=33097/37264;=32991/37257;=32732/37078;=32931/37111;=33068/37236;=32961/37234;=32806/37043;=32858/37109;=33066/37315;=32919/37144;
34;50;1;1;5;=31786/36013;=31903/36157;=31839/36137;=32104/36224;=31750/36080;=31800/36070;=31807/36042;=31942/36156;=31831/36105;=31784/36070;=32011/36217;=32241/36330;=31799/36059;=31975/36214;=31847/36055;=31773/35977;=31934/36197;=31753/35994;=31944/36143;=31744/36062;=31847/36072;=31932/36110;=31966/36123;=31796/36058;=31853/36113;=31786/35972;=31789/35981;=31851/36002;=31819/36136;=31757/36053;=31990/36169;=31848/36164;=31874/36155;=31789/36093;
